Screen freezes when I move mouse left,Obelix,1,"When trying to pan left the screen will freeze.  It unfreezes sometime when I immediately move mouse right but not always.  CTRL-ALT-DEL will bring game back until another left move.  I'm at World 3 in Southern part of Island.  No prior problems.  Have restored optimal video settings using \""Autodetect\"" and controls reset to default.  Using keyboard and mouse exclusively.   I've verified the game files and stopped 'hoggy' programs like browser and email.  CPU: i5-7600, Nvidia 1060 6GB, Ram:16GB, 500GB SSD.  Help?",https://steamcommunity.com/app/835960/discussions/1/4030221179845954849/,,,,,,,,The Talos Principle 2
Can't find a way to disable upscaling,headlesscyborg,3,"Hi,\nit seems even if I select \""native\"", TSR is still on (well, I can also choose the second one but it's even worse).\n\nTo be honest, I don't usually notice that TSR is on but when I do (the elevator ride in the prologue) it's really annoying. Some of us don't prefer upscalers, I'm sure my GPU can handle the graphics just fine natively.\n\nAm I missing something, is there a bug in the settings or is the game really designed with forced upscaling?\n\nThanks. The game othwerwise looks great, it's a pleasure for the eyes, I don't want to ruin the experience with an upscaler.\n\nEDIT:\nSome ghosting is probably also visible here https:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097436839\n\nThe elevator ride was horrible to watch.\n\nEDIT2:\n\nGlass is also strange https:\/\/www.youtube.com\/watch?v=TeXm_nEgURE",https://steamcommunity.com/app/835960/discussions/1/4030221179843388096/,,,,,,,,The Talos Principle 2
Soft lock location,Moxaj,1,"South 2 Verdant Canyon: After building the first section of tetromino bridge, navigate right, around the rocky outcropping all the way until you can make in the centre of the rocky outcrop, then there is a small pit which you can jump into, but is enclosed on all sides and you cannot jump back out again. Had to reset",https://steamcommunity.com/app/835960/discussions/1/4030221179841098067/,,,,,,,,The Talos Principle 2
Stuck behind gate in North 3 Puzzle 6,Deedurick,2,I'd like to report a bug where you can get yourself stuck. It's in North 3 Puzzle 6.\n\nHow to get yourself stuck:\n1. Place the cube in front of the gate next to the green source: https:\/\/steamcommunity.com\/profiles\/76561198034757920\/screenshot\/2314349699955465430\/\n2. Jump onto the cube and over the fence. Now you cannot get back: https:\/\/steamcommunity.com\/profiles\/76561198034757920\/screenshot\/2314349699955466194\/,https://steamcommunity.com/app/835960/discussions/1/4030221003343393515/,,,,,,,,The Talos Principle 2
Are fans not turning?,Sire Reap-A-Lot,3,"I just realized again, that the blades of the fans are not turning, but the gears do, though. Is this how it should be?",https://steamcommunity.com/app/835960/discussions/1/3950280599883250076/,,,,,,,,The Talos Principle 2
Floating Geometry,orian34,3,"In the 11 and 12 areas, I encountered a decent amount of floating geometry. Mainly trees for 11, and 2 rock formations in 12.\n\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097016115\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097016274\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097016384\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097016473\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097016574\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097016664\nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=3097016758",https://steamcommunity.com/app/835960/discussions/1/4030221179841580621/,,,,,,,,The Talos Principle 2
Mabon & Euhemeros subtitles,Moxaj,4,"Upon first return to the city on the way to the museum when needing to talk to Cornelius, I noticed the discussion that Mabon & Euhemeros have on the bench was subtitled as though Euhemeros was saying a line, but Mabon's character model was animated to the speech and vice versa. Unsure if the subtitling is incorrect or the animations are the wrong way around. It's the discussion about Prometheus & Athena.",https://steamcommunity.com/app/835960/discussions/1/4030220670872263614/,,,,,,,,The Talos Principle 2
Lighting bug,Moxaj,0,"In the laser tower in Verdant Canyon -  South 2, if you go behind the main laser in between the large hump and the back wall, the lighting switches from dark to fully illuminated. Only happens on Low and Medium Global Illumination settings.",https://steamcommunity.com/app/835960/discussions/1/4030221179841122726/,,,,,,,,The Talos Principle 2
East 3 Star Puzzle Beam Paths,Pirate☠️Pocah,0,"Going back to solve these puzzles, I noticed that unlike the one I completed earlier, the beam paths between the static towers\/rocks are not visible. Is this correct? Took me ages to find the solution to the puzzle.",https://steamcommunity.com/app/835960/discussions/1/4030221179840555944/,,,,,,,,The Talos Principle 2
minor conversation issue,danielocdh,0,"At first I thought this was a wrong choice bug, but it looks like he will redirect you to the same general answer anyway, still it looks like a bug when picking the \""what do I really want\"" option because there was no redirect.\n\n[h3]the one that looks like a redirect:[\/h3]\n[u]1K[\/u]: Should our people embrace growth or balance?\n[u]MILTOHIM[\/u]: I think you'll agree that's and ethical question, so you'll forgive me if just tell you the universal moral law and leave you to workout the implications for yourself.\nAs it turns out there IS a foundational moral code build into us.\n\n[h3]the one that looks normal:[\/h3]\n[u]1K[\/u]: Is there a universal moral law, and if so what is it?\n[u]MILTOHIM[\/u]: Oh, just that, huh? The Big One.\nAs it turns out there IS a foundational moral code build into us.\n\n[h3][b]the one that looks like a bug:[\/b][\/h3]\n[u]1K[\/u]: What do I really want, and how can I get it?\n[u]MILTOHIM[\/u]: Oh, just that, huh? The Big One.\nAs it turns out there IS a foundational moral code build into us.",https://steamcommunity.com/app/835960/discussions/1/4030221003341632986/,,,,,,,,The Talos Principle 2
Video settings change every time game restarted,BaDboD,1,"I set XeSS on next game start it will have changed to FSR,  If I set FSR  next restart it is TAA Native or whatever,  it does not stay at what I set it to so currently I have to set it every time I start the game.",https://steamcommunity.com/app/835960/discussions/1/4030221003339829824/,,,,,,,,The Talos Principle 2
Lost all my progress. What are my options?,handle,11,I was towards the end I think? Had recently set Prometheus free. The saved game is just missing. I can hit New Game and thats it. Is there a cheat code so I can get back to where I was without completing all the puzzles again? Thanks.,https://steamcommunity.com/app/835960/discussions/1/4030220670866168099/,,,,,,,,The Talos Principle 2
Can't manage the last jump for the Sprite - Prometheus Star North 3,fwatherton,2,"No matter what I do, there are never any \""feet\"" to show a planned jump, and I ALWAYS fall in the water rather than make it to the platform to launch the Sprite...VERY annoying\/big timewaster.  Am I missing some trick? I'm not the most coordinated person in the world, but this feels like a misalignment or something failing to load...and it shouldn't be impossible at such a dumb level...",https://steamcommunity.com/app/835960/discussions/1/5774239504128599432/,,,,,,,,The Talos Principle 2
"Game refuses to launch with an error message of ""DirectX 12 is not supported on your system. Try running without the -dx12 or -d3d12 command line argument.""",Evarika,11,"I have DirectX 12, but it's not launching the game properly no matter what I do.\nI realize that I do have an integrated graphics card, but after some reading, I've found that such a lack of support for them tends to result not in an inability to run the game, but in a worsened experience. I legitimately do not care about having a worsened experience, I just want to play the game for fun, not because its graphics are great.\nMy logs are below.\nhttps:\/\/pastebin.com\/jXPAsmhy",https://steamcommunity.com/app/835960/discussions/1/3936769163098753344/,,,,,,,,The Talos Principle 2
[Bug] Stuck at the bottom of the first tower. Gravity elevator not working,Pascal,4,"As the Title says, anyone else had this? When I enter the purple beam nothing happens. If I jump into it I just float in mid air. I've tried capping my fps to 30 in case it was somethibg tied to framerate but no dice.",https://steamcommunity.com/app/835960/discussions/1/4030221003337954910/,,,,,,,,The Talos Principle 2
"Issue with puzzle ""Field of View"" in North 2",Oet,4,"The puzzle \""Field of View\"" in the Flooded Valley (North 2) does not require the inverter, because the accumulators can be placed in the slit opening(s) above the ground. This shortcut spoils the puzzle. :)",https://steamcommunity.com/app/835960/discussions/1/3950280854052445493/,,,,,,,,The Talos Principle 2
Readability when playing on TV,Teddy,0,"Dear Croteam,\n\nI have been looking forward to this game a looooong time, and it did not disappoint!\n\nI do wish to share some feedback wrt readability when playing on a TV. I like to play games on the couch with the missus, switch the PC HDMI output to my TV and go. \n\nSome text in this game (multiple choice options, the social media stuff, as an example) is incredibly hard to read on a tv because it is so tiny. The TV is nothing special, just full hd. There is an option in the settings to increase the text size for stuff on the terminal, but nothing that increases text for the multiple choice options as an example. \n\nI would suggest to increase the scope of that function for terminal text size to all text on the screen (subtitles, multiple choice options, you name it). Players behind a tv will benefit from it, maybe some others that have an eye condition too.\n\nThank you for the awesome game!",https://steamcommunity.com/app/835960/discussions/1/4030221003337075256/,,,,,,,,The Talos Principle 2
Floating connector,damousey,0,"In \""interplay\"" I had a stack of active fan-hexahedron-connector, when I deactivated the fan and picked up the hexahedron the connector was left floating in the air as if it was still on the hexahedron.",https://steamcommunity.com/app/835960/discussions/1/4030221003336882607/,,,,,,,,The Talos Principle 2
30-50% performance drop when moving around,dr_rus,5,"The game has this weird UE thing when it drops 30-50% of performance when you start walking (not running even, though there isn't really any difference).\n\nHere's an example. the only difference between these is that I'm walking in one of them and standing still in the other:\n\nhttps:\/\/a.l3n.co\/i\/srkQ2P.jpeg\nhttps:\/\/b.l3n.co\/i\/srkVJm.jpeg\n\nThe specs are in the screenshots but it's 5900X\/4090\/Win11.\n\nThis should really be fixed because the game isn't fluid at all b\/c of this. General frametime health isn't great even when you're not moving but these 30-50% perf drops are the worst.",https://steamcommunity.com/app/835960/discussions/1/4030220670868820042/,,,,,,,,The Talos Principle 2
VTOL travel (insignificant bug),Pickles,0,"Whenever you're in the VTOL, the camera travels as if you are in the center of the VTOL. It just seems weird when traveling in the megastructure. As if the left side of the craft is going to scrape along the wall. This bug wouldn't be particularly notable, except that there's the A-pillar of the cockpit directly in front of you, obstructing your forward view.",https://steamcommunity.com/app/835960/discussions/1/4030221003336647505/,,,,,,,,The Talos Principle 2
Problems re. view distance and level of detail,Not Mr Flıbble,0,"I have the view distance set to maximum to avoid level-of-detail problems, most noticeable on the numbers on the large signs just outside the puzzles.\n\n[b]Sometimes, this gets reset to medium[\/b] (I don't know why) and\u2026 badly-rendered numbers, much like what happens while assets are being loaded.\n\nIf I could set medium view distance but high LoD, I would (for frame rate reasons).\n\n(RX 6600 XT, Mesa 23.2.1, current Proton 8.0.)",https://steamcommunity.com/app/835960/discussions/1/4030220670872408753/,,,,,,,,The Talos Principle 2
Very laggy game and broken graphics?,Pán Dropper (DadoIII),8,"I have been playing the game (basically daily) with no problems until a few days ago when starting the game up took longer than usual (3-5 min?) and then the game itself was very laggy and the graphics were broken. Screenshot from the game: https:\/\/imgur.com\/a\/TNNVH23. The only thing that I could  think of was a windows update the night before, I tried rolling it back, but It didnt work. I have minimum specs, verified the game files. Trying to put the log to pastebin crashed my browser (log is pretty big 855MB)",https://steamcommunity.com/app/835960/discussions/1/5774239174015715769/,,,,,,,,The Talos Principle 2
"Bigger font for ""palm reader"" text dumps!",DantotsuMan,2,"I thought I had posted this already but something might have gone wrong.\n\nThe setting for font size in terminals only changes font size for the terminals in the museum of the simulation, while the copious text found in the areas is unaffected and too small to be easily readable - at least to me - so I skim over before my eyes start hurting.\n\nCROTEAM, any chance of this being addressed in a patch? thanks",https://steamcommunity.com/app/835960/discussions/1/4030220670867059200/,,,,,,,,The Talos Principle 2
Sprint toggle is weird with forward/backward vs strafing.,DaveKap,0,"If I'm using sprint toggling, I move forward and hit the sprint key, I sprint until I let go of forward and push forward again. However, if I sprint while strafing, let go of the strafe key, and strafe again, I'm still sprinting.\nIn other words, the toggle for sprinting toggles off only if I try to move forward or backward after having not sprinted forward or backward. Meanwhile, the toggle for sprinting stays on so long as I'm strafing, even if I stop and begin strafing again.\n\nKinda weird and has messed up my movement on more than a dozen occasions!",https://steamcommunity.com/app/835960/discussions/1/4030220670871659485/,,,,,,,,The Talos Principle 2
FYI Hand Scanner with lore missing from compass in final world.,DaveKap,0,West 3 has a hand scanner with Jurassic and Expansion related lore on it that didn't show up on my radar as a ? and doesn't turn into a hand after scanning it. I consider that a big bug since I depend on that compass to show me where everything is!,https://steamcommunity.com/app/835960/discussions/1/4030220670871588212/,,,,,,,,The Talos Principle 2
Trevor log not counted,ProdigySim,1,"I don't know if I closed the game at a bad time or something, but in my \""Research\"" section I am missing Trevor_009. I have all the rest. So I went to the South 3 location to the terminal. The terminal was marked as already activated. I opened it up and the Trevor_9 log is already downloaded and I can't click it. So my save is in a broken state where I can't retrieve the log and complete the achievement.",https://steamcommunity.com/app/835960/discussions/1/4030220670868964494/,,,,,,,,The Talos Principle 2
Golden doors / Porte dorée bug !,Himekawo,7,"Hey, i'm stuck with the golden doors, i do all lost puzzles but the doors doesn't open, that say, still missing 1 lost puzzle but i already do the 100% lost puzzle. How can i fix that ? Thank\n\nBonjour, je suis actuellement bloqu\u00e9 avec les portes dor\u00e9es, j'ai fait toutes les enigmes secr\u00e8tes mais les portes sont pas ouvertes, ils disent qu'il manque 1 puzzle mais j'ai bien fait tout les puzzles. Que faire ? Merci d'avance.\n\nhttps:\/\/www.noelshack.com\/2023-46-1-1699886186-screenshot-1.png\nhttps:\/\/www.noelshack.com\/2023-46-1-1699886193-screenshot-2.png",https://steamcommunity.com/app/835960/discussions/1/3950280854055295773/,,,,,,,,The Talos Principle 2
My saved disapearred :/,BuddhaJPP,11,"My pc crashed while playing, when I restarted it, there was no saves in the game or in the save folder. I was starting west 1 and i had all the stars before this region.\nI tried to load a backup save as it is explained into previous topics but it doesn't work :\/\nIs there a way to find back my  save by any chance ?",https://steamcommunity.com/app/835960/discussions/1/4030220670868206565/,,,,,,,,The Talos Principle 2
Constant hard crashes,GooseAttack,6,"I've got an older AMD build (Win11, 3700X, 5700XT). Everything is up to date, and there aren't any overclocking or other performance-altering settings in place.\n\nThe game frequently will frequently hard crash the computer - screen goes black, sound goes BRRRR briefly and then it restarts.\n\nWhen this happens, it usually eats the save file, meaning that there aren't any saves shown in the game, and I have to go into C:\\Users\\*username*\\AppData\\Local\\Talos2\\Saved\\SaveGames and manually restore a previous save backup.\n\nIs there anything obvious I can change to try and stop this? It's unfortuantely unplayable at the moment.",https://steamcommunity.com/app/835960/discussions/1/4030220670862620141/,,,,,,,,The Talos Principle 2
LOS 2 Terminal Grammatical Error in Text,Sneaky Penguin,2,"Says \""in a sense, made of up minute parts\"" when it should say \""in a sense, made up of minute part\"".",https://steamcommunity.com/app/835960/discussions/1/3936769163101586976/,,,,,,,,The Talos Principle 2
No audio HELP!,morph_2006[FuG-III],2,"the splash screen at the game loading plays sound, but the game itself had ZERO sound nothing at all. anyone have any ideas?",https://steamcommunity.com/app/835960/discussions/1/4030220670867597319/,,,,,,,,The Talos Principle 2
Save game lost :(,Rastaman The Icon,4,"I too have lost all my progress. If it is possible, I need a save at the beginning of the third southern region. In all the previous levels, I have completed the 8 puzzles, the 2 lost puzzles, and the laboratory.",https://steamcommunity.com/app/835960/discussions/1/4030220670866147240/,,,,,,,,The Talos Principle 2
45 FPs with 7900 xtx on 1080p at 50% GPU load?,Bran Dragon,5,"Hiho,\n\nIs it just me or doesn't the game use the 7900XTX fully? Like in the topic title, I have avg. 45 Fps with GPU load on 50%, clock speed not even over 1300 MHz and my CPU not going over 25%.\n\nI can start turning down settings, but as far as I can tell, I have more than enough headroom to run this game on full specs...\n\nIs this a (known) bug or something they are working on? Looking forward to playing the game, but with half the performance of my pc not being used and still running console fps, it's tough to enjoy the splendor of the environment..",https://steamcommunity.com/app/835960/discussions/1/4030220670863094091/,,,,,,,,The Talos Principle 2
Save Sync Issue with Talos 2 after PC Redo,Serpent,0,"Upon redoing my PC, the Steam save game sync restored the incorrect save game, leading me to believe that I had lost all my progress. Fortunately, I discovered a backup save game that was synchronized, which I could rename to restore my current progress in the game. I am unsure whether this is a bug or an error on my end. Can you please investigate this issue?\n\nLink to the save games.\nhttps:\/\/drive.google.com\/drive\/folders\/1nU8st1Gf87ABlGwZlsri9Pizc1mFE2WK?usp=drive_link",https://steamcommunity.com/app/835960/discussions/1/4030220670867343216/,,,,,,,,The Talos Principle 2
Crashes now on Steam Deck with existing or new game,Porco Rosso,3,"On the steam deck (last stable version) Game crashes shortly after selecting existing profile or starting with a new profile.  The swirly dots stop, and the Deck reboots after about a minute.  I don't get into the game at all -- it just hangs at the point it's loading the game.\n\nI've verified the files (twice) and there are no issues.  \n\nOn the Steam Deck, where would I go to find the shader files in order to delete them to try it out?\n\nAnything else I should try in order to debug this issue?",https://steamcommunity.com/app/835960/discussions/1/5774239504130886268/,,,,,,,,The Talos Principle 2
"Straton disappeared in Drowned Valley without interacting, still missing, no audio log in menu to be found.",Mati,1,"When traveling through the Drowned Valley, I found Straton (the orange guy). In an attempt to interact with him by walking into his sprite, I fell into water and drowned. This happened before I interacted with him. After the reload, I went back but found no Straton there. I tried restarting the game, restarting the level by holding X, going to a different part and coming back to Drowned Valley and none of these worked. I am pretty sure I have not interacted with him as I heard no audio message and no audio log is available in my menu under Research tab.",https://steamcommunity.com/app/835960/discussions/1/4030220670866476816/,,,,,,,,The Talos Principle 2
Photo mode in the megastructure singularity room broken?,muppet,0,"I am unable to use photo mode in the last mission, the room with the singularity.\nI just get a big block of colour, pretty much uniform across the screen, that looks like it is from part of the singularity. Moving the view point changes the colour, but I am unable to get anything resembling the scene.",https://steamcommunity.com/app/835960/discussions/1/4030220670865848491/,,,,,,,,The Talos Principle 2
"""Palm reader"" text dumps need LARGER FONTSSSS",DantotsuMan,1,"Hi Croteam,\n\nSo far I have played till the southern area in Talos 2 and I like it quite a lot.\n\nBut I have come to dread approaching a \""palm reader\"" location as the text that can be accesses is in a font that is too small.\n\nYou have a setting to increase the font size in terminals - it works only in the terminals in the museum of the simulation.\nAm I missing something here?",https://steamcommunity.com/app/835960/discussions/1/4030220670865385550/,,,,,,,,The Talos Principle 2
Complete Save Game Wipe! Help!,GimmeDaLoot,2,"So I just wanted to finish the game after completing Act 4 yesterday (only gold puzzles left) and as soon as I started the game, it crashed my whole PC (never happened before) and I had to restart my system. Back in the game there are no save games present, everything is wiped. Steam cloud data is there and synced but still no save data. Is there any possibilty to get it back or am I absolutely screwed now?",https://steamcommunity.com/app/835960/discussions/1/4030220670865394543/,,,,,,,,The Talos Principle 2
DX12 is not supported on your system. Try running without the -dx12 or -d3d12 command line argument,eric.boll,1,"Dear developer of the game,\nas you wrote in a previous thread to open a new thread for each individual problem because of the different causes, I'll do it right here. I got the problem as mentioned in the title with the following system specs:\n\nWindows 10 22H2 (build 19045.3693)\nNVIDIA Quadro M2000M (With Direct X12 installed and the latest Driver version: 546.01)\n32 GB RAM\nIntel(R) Core(TM) i7-6820HQ CPU @ 2.70GHz   2.71 GHz\n\nWhere is the mistake and why doesn\u2019t it even start? I can start and play every other game I have, this is the only one that doesn\u2019t. I really would appreciate an answer or solution, because Talos 1 ist my favourite game of all time and I really would love to play the new game.\n\nAlle the best,\nEric",https://steamcommunity.com/app/835960/discussions/1/4030220670865360336/,,,,,,,,The Talos Principle 2
(Utopia/Dystopia) inverter placed through wall,Void,2,"When doing Utopia 2 and Utopia 3 when you take the anti-gravity column, you can accidentally place the inverter on the other side of the roof (meaning the floor after you are upside down), and I don't think you can retrieve it. I'm not sure how I did it. It's possible I accidentally clicked just off the edge of the reversed floor. See attached pictures.\n\n[url=https:\/\/steamuserimages-a.akamaihd.net\/ugc\/2209639343927543154\/CDE26D2A25F8366036D00E8975BD362D1375B894\/?imw=5000&imh=5000&ima=fit&impolicy=Letterbox&imcolor=%23000000&letterbox=false] Picture 1 [\/url]\n\n[url=https:\/\/steamuserimages-a.akamaihd.net\/ugc\/2209639343927543687\/BB826A083CCAB2B058D2D40C3672AF205303C3F9\/?imw=5000&imh=5000&ima=fit&impolicy=Letterbox&imcolor=%23000000&letterbox=false] Picture 2 [\/url]\n\n[url=https:\/\/steamuserimages-a.akamaihd.net\/ugc\/2209639343927544219\/30E127A52622CF664D909858824635D2DAD1A5E2\/?imw=5000&imh=5000&ima=fit&impolicy=Letterbox&imcolor=%23000000&letterbox=false] Picture 3 [\/url]",https://steamcommunity.com/app/835960/discussions/1/3950280854054356189/,,,,,,,,The Talos Principle 2
