"Game Name","Game Genre","OP","Reply Count","Thread Title","Title Language","Translated Title","Body Text","Language","Translated Text","Combined Text","Combined Translated Text","URL","Date/Time Posted (PST)","Date/Time Collected (GMT)","Class"
"Factorio","Sandbox","DrAgOoN","6","game freez at 0% on openning","en","-","Hello,

My game no longer starts when I open it for about 1 month (I have a display screen stuck at 0% for hours), I uninstalled the game several times, emptied the directory in ""C:\Users\ ...\AppData\Roaming\Factorio"" and despite this, the game does not start anymore, see the attached screenshot.


I have also tried the following solutions:

- Disable anti-virus and firewall
- Start the game with the command """"

Below is the log:

   0.001 2022-09-30 10:59:07; Factorio 1.1.69 (build 60061, win64, steam)
   0.001 Operating system: Windows 10 (build 19043) 
   0.001 Program arguments: ""C:\Program Files (x86)\Steam\steamapps\common\Factorio\bin\x64\Factorio.exe"" ""--force-opengl"" 
   0.001 Read data path: C:\/Program Files (x86)\/Steam\/steamapps\/common\/Factorio\/data
   0.001 Write data path: C:\/Users\/fekih\/AppData\/Roaming\/Factorio [1071484\/1907611MB]
   0.001 Binaries path: C:\/Program Files (x86)\/Steam\/steamapps\/common\/Factorio\/bin
   0.010 System info: [CPU: AMD Ryzen 7 5800X 8-Core Processor, 16 cores, RAM: 6029\/16288 MB, page: 8981\/19104 MB, virtual: 4334\/134217727 MB, extended virtual: 0 MB]
   0.010 Display options: [FullScreen: 1] [VSync: 1] [UIScale: automatic (100.0%)] [Native DPI: 1] [Screen: 255] [Special: lmw] [Lang: fr]
   0.015 Available displays: 1
   0.015  [0]: \\.\DISPLAY1 - NVIDIA GeForce RTX 3080 {0x05, [0,0], 2560x1440, 32bit, 240Hz}
   0.226 Initialised OpenGL:[0] NVIDIA GeForce RTX 3080\/PCIe\/SSE2; driver: 3.3.0 NVIDIA 516.94
   0.226   [Extensions] s3tc:yes; KHR_debug:yes; ARB_clear_texture:yes, ARB_copy_image:yes
   0.226   [Version] 3.3
   0.229 Graphics settings preset: very-high
   0.229   Dedicated video memory size 10240 MB
   0.398 Desktop composition is active.
   0.398 Graphics options: [Graphics quality: high] [Video memory usage: all] [DXT: high-quality] [Color: 32bit]
   0.398                   [Max threads (load\/render): 32\/8] [Max texture size: 0] [Tex.Stream.: 0] [Rotation quality: normal] [Other: STDCWT] [B:0,C:0,S:100]
   0.440 [Audio] Backend:default; Depth:16, Channels:2, Frequency:22050


Regards,
Tomy","en","-","game freez at 0% on openningHello,

My game no longer starts when I open it for about 1 month (I have a display screen stuck at 0% for hours), I uninstalled the game several times, emptied the directory in ""C:\Users\ ...\AppData\Roaming\Factorio"" and despite this, the game does not start anymore, see the attached screenshot.


I have also tried the following solutions:

- Disable anti-virus and firewall
- Start the game with the command """"

Below is the log:

   0.001 2022-09-30 10:59:07; Factorio 1.1.69 (build 60061, win64, steam)
   0.001 Operating system: Windows 10 (build 19043) 
   0.001 Program arguments: ""C:\Program Files (x86)\Steam\steamapps\common\Factorio\bin\x64\Factorio.exe"" ""--force-opengl"" 
   0.001 Read data path: C:\/Program Files (x86)\/Steam\/steamapps\/common\/Factorio\/data
   0.001 Write data path: C:\/Users\/fekih\/AppData\/Roaming\/Factorio [1071484\/1907611MB]
   0.001 Binaries path: C:\/Program Files (x86)\/Steam\/steamapps\/common\/Factorio\/bin
   0.010 System info: [CPU: AMD Ryzen 7 5800X 8-Core Processor, 16 cores, RAM: 6029\/16288 MB, page: 8981\/19104 MB, virtual: 4334\/134217727 MB, extended virtual: 0 MB]
   0.010 Display options: [FullScreen: 1] [VSync: 1] [UIScale: automatic (100.0%)] [Native DPI: 1] [Screen: 255] [Special: lmw] [Lang: fr]
   0.015 Available displays: 1
   0.015  [0]: \\.\DISPLAY1 - NVIDIA GeForce RTX 3080 {0x05, [0,0], 2560x1440, 32bit, 240Hz}
   0.226 Initialised OpenGL:[0] NVIDIA GeForce RTX 3080\/PCIe\/SSE2; driver: 3.3.0 NVIDIA 516.94
   0.226   [Extensions] s3tc:yes; KHR_debug:yes; ARB_clear_texture:yes, ARB_copy_image:yes
   0.226   [Version] 3.3
   0.229 Graphics settings preset: very-high
   0.229   Dedicated video memory size 10240 MB
   0.398 Desktop composition is active.
   0.398 Graphics options: [Graphics quality: high] [Video memory usage: all] [DXT: high-quality] [Color: 32bit]
   0.398                   [Max threads (load\/render): 32\/8] [Max texture size: 0] [Tex.Stream.: 0] [Rotation quality: normal] [Other: STDCWT] [B:0,C:0,S:100]
   0.440 [Audio] Backend:default; Depth:16, Channels:2, Frequency:22050


Regards,
Tomy","-","https://steamcommunity.com/app/427520/discussions/5/3360272431824560617/","30/09/22 02:09","18/01/2024 13:15:08","Bug Report"
"Factorio","Sandbox","RibaldC","10","Rocketlaunch","de","Rocketlaunch","I have a problem: Only every second rocket launch delivers science packs? The launch pad is supplied with everything. Bug or feature?","en","-","RocketlaunchI have a problem: Only every second rocket launch delivers science packs? The launch pad is supplied with everything. Bug or feature?","RocketlaunchI have a problem: Only every second rocket launch delivers science packs? The launch pad is supplied with everything. Bug or feature?","https://steamcommunity.com/app/427520/discussions/5/5230393378268430223/","14/10/22 04:05","18/01/2024 13:15:09","Bug Report"
"Factorio","Sandbox","Grayden","1","weird drill bug","cy","Webd three","all drills have a 1x1 mining range","sv","all drills have a 1x1 mining range","weird drill bugall drills have a 1x1 mining range","Webd threeall drills have a 1x1 mining range","https://steamcommunity.com/app/427520/discussions/5/5230393378273412282/","15/10/22 12:44","18/01/2024 13:15:12","Bug Report"
"Factorio","Sandbox","Snowjunky","0","Blueprints are gone after playing on Steamdeck","en","-","Hey, all my Blueprints are gone after playing a bit on Steamdeck.
On my PC the Blueprit-storage.dat is still there with 40mb of data, but ingame there are no Prints.

Is there anything to restore from Blueprit-storage.dat?

Greetings","en","-","Blueprints are gone after playing on SteamdeckHey, all my Blueprints are gone after playing a bit on Steamdeck.
On my PC the Blueprit-storage.dat is still there with 40mb of data, but ingame there are no Prints.

Is there anything to restore from Blueprit-storage.dat?

Greetings","-","https://steamcommunity.com/app/427520/discussions/5/5230393378266240845/","13/10/22 13:41","18/01/2024 13:15:13","Bug Report"
"Factorio","Sandbox","Ozzymops","3","Multiplayer Spacebar Bug?","en","-","Hi,

Whenever I play multiplayer and I press spacebar (even while not targeting anything), my character teleports back and forth, like if I were lagging.
The ping is fine though so this can't be the issue, I think. My FPS is high enough too.

Is this a known issue or is it just something on my end?

EDIT: I did some testing with the settings and after setting the latency option really low it reduces the distance of the teleport.","en","-","Multiplayer Spacebar Bug?Hi,

Whenever I play multiplayer and I press spacebar (even while not targeting anything), my character teleports back and forth, like if I were lagging.
The ping is fine though so this can't be the issue, I think. My FPS is high enough too.

Is this a known issue or is it just something on my end?

EDIT: I did some testing with the settings and after setting the latency option really low it reduces the distance of the teleport.","-","https://steamcommunity.com/app/427520/discussions/5/364042262880746807/","22/05/16 04:27","18/01/2024 13:15:14","Bug Report"
"Factorio","Sandbox","Electric_Jester_","3","Game crash on start","en","-"," [code]  0.001 2022-09-24 15:17:30; Factorio 1.1.69 (build 60061, win64, steam)
   0.001 Operating system: Windows 10 (build 19043) 
   0.001 Program arguments: ""D:\SteamSDLibrary\steamapps\common\Factorio\bin\x64\Factorio.exe"" ""–dxgi-blit-model"" 
   0.001 Read data path: D:\/SteamSDLibrary\/steamapps\/common\/Factorio\/data
   0.001 Write data path: C:\/Users\/Sonne\/AppData\/Roaming\/Factorio [63861\/243271MB]
   0.001 Binaries path: D:\/SteamSDLibrary\/steamapps\/common\/Factorio\/bin
   0.009 System info: [CPU: Intel(R) Core(TM) i5-9300H CPU @ 2.40GHz, 8 cores, RAM: 5734\/16225 MB, page: 9680\/24929 MB, virtual: 4333\/134217727 MB, extended virtual: 0 MB]
   0.009 Display options: [FullScreen: 1] [VSync: 1] [UIScale: automatic (100.0%)] [Native DPI: 1] [Screen: 255] [Special: lmw] [Lang: en]
   0.020 Available displays: 1
   0.020  [0]: \\.\DISPLAY1 - Intel(R) UHD Graphics 630 {0x05, [0,0], 1920x1080, 32bit, 60Hz}
   0.154 [Direct3D11] Display: 0, Output: 0, DisplayAdapter: 0, RenderingAdapter: 0; d3dcompiler_47.dll
   1.202 Initialised Direct3D[0]: NVIDIA GeForce GTX 1050; id: 10de-1c91; driver: nvldumdx.dll 27.21.14.6280
   1.202   D3D Feature Level: 11.1, DXGI 1.5+, SwapChain: 3,flip-discard,-,-,-,none
   1.202   [Local Video Memory] Budget: 2546MB, CurrentUsage: 3MB, Reservation: 0\/1348MB
   1.202   [Non-Local Vid.Mem.] Budget: 7450MB, CurrentUsage: 0MB, Reservation: 0\/3853MB
   1.202   Tiled resources: Tier 2
   1.202   Unified Memory Architecture: No
   1.202   BGR 565 Supported: Yes
   1.203   MaximumFrameLatency: 3, GPUThreadPriority: 0
   1.203 Graphics settings preset: very-high
   1.203   Dedicated video memory size 2996 MB
   1.248 Desktop composition is active.
   1.248 Graphics options: [Graphics quality: high] [Video memory usage: all] [DXT: high-quality] [Color: 32bit]
   1.248                   [Max threads (load\/render): 32\/8] [Max texture size: 0] [Tex.Stream.: 0] [Rotation quality: normal] [Other: STDCWT] [B:66,C:58,S:100]
   2.475 [Audio] Backend:default; Depth:16, Channels:2, Frequency:44100
   2.864 Razer Chroma Controller initialized.
   2.873 Loading mod core 0.0.0 (data.lua)
   2.934 Loading mod base 1.1.69 (data.lua) [\/code]","en","-","Game crash on start [code]  0.001 2022-09-24 15:17:30; Factorio 1.1.69 (build 60061, win64, steam)
   0.001 Operating system: Windows 10 (build 19043) 
   0.001 Program arguments: ""D:\SteamSDLibrary\steamapps\common\Factorio\bin\x64\Factorio.exe"" ""–dxgi-blit-model"" 
   0.001 Read data path: D:\/SteamSDLibrary\/steamapps\/common\/Factorio\/data
   0.001 Write data path: C:\/Users\/Sonne\/AppData\/Roaming\/Factorio [63861\/243271MB]
   0.001 Binaries path: D:\/SteamSDLibrary\/steamapps\/common\/Factorio\/bin
   0.009 System info: [CPU: Intel(R) Core(TM) i5-9300H CPU @ 2.40GHz, 8 cores, RAM: 5734\/16225 MB, page: 9680\/24929 MB, virtual: 4333\/134217727 MB, extended virtual: 0 MB]
   0.009 Display options: [FullScreen: 1] [VSync: 1] [UIScale: automatic (100.0%)] [Native DPI: 1] [Screen: 255] [Special: lmw] [Lang: en]
   0.020 Available displays: 1
   0.020  [0]: \\.\DISPLAY1 - Intel(R) UHD Graphics 630 {0x05, [0,0], 1920x1080, 32bit, 60Hz}
   0.154 [Direct3D11] Display: 0, Output: 0, DisplayAdapter: 0, RenderingAdapter: 0; d3dcompiler_47.dll
   1.202 Initialised Direct3D[0]: NVIDIA GeForce GTX 1050; id: 10de-1c91; driver: nvldumdx.dll 27.21.14.6280
   1.202   D3D Feature Level: 11.1, DXGI 1.5+, SwapChain: 3,flip-discard,-,-,-,none
   1.202   [Local Video Memory] Budget: 2546MB, CurrentUsage: 3MB, Reservation: 0\/1348MB
   1.202   [Non-Local Vid.Mem.] Budget: 7450MB, CurrentUsage: 0MB, Reservation: 0\/3853MB
   1.202   Tiled resources: Tier 2
   1.202   Unified Memory Architecture: No
   1.202   BGR 565 Supported: Yes
   1.203   MaximumFrameLatency: 3, GPUThreadPriority: 0
   1.203 Graphics settings preset: very-high
   1.203   Dedicated video memory size 2996 MB
   1.248 Desktop composition is active.
   1.248 Graphics options: [Graphics quality: high] [Video memory usage: all] [DXT: high-quality] [Color: 32bit]
   1.248                   [Max threads (load\/render): 32\/8] [Max texture size: 0] [Tex.Stream.: 0] [Rotation quality: normal] [Other: STDCWT] [B:66,C:58,S:100]
   2.475 [Audio] Backend:default; Depth:16, Channels:2, Frequency:44100
   2.864 Razer Chroma Controller initialized.
   2.873 Loading mod core 0.0.0 (data.lua)
   2.934 Loading mod base 1.1.69 (data.lua) [\/code]","-","https://steamcommunity.com/app/427520/discussions/5/3367027031786852544/","24/09/22 14:21","18/01/2024 13:15:14","Bug Report"
"Factorio","Sandbox","Vandalo barbarroja","1","blue tint on full screen","en","-","hello, my game gets a blue tint that changes all colors when playing on full screen, not only with this game but several others (not all tho).
ive heard you can fix it by disabeling ""full screen optimization"" for the games .exe, but ive done that and it didnt seem to help
any advice apreciated","en","-","blue tint on full screenhello, my game gets a blue tint that changes all colors when playing on full screen, not only with this game but several others (not all tho).
ive heard you can fix it by disabeling ""full screen optimization"" for the games .exe, but ive done that and it didnt seem to help
any advice apreciated","-","https://steamcommunity.com/app/427520/discussions/5/3385042609892998396/","09/10/22 15:19","18/01/2024 13:15:15","Bug Report"
"Factorio","Sandbox","CaptainSDF","7","Game Crash with save","en","-","Hi, the game just crashed while it was autosaving with the message ""bad allocation"".","en","-","Game Crash with saveHi, the game just crashed while it was autosaving with the message ""bad allocation"".","-","https://steamcommunity.com/app/427520/discussions/5/3385042609878294024/","05/10/22 14:51","18/01/2024 13:15:15","Bug Report"
"Factorio","Sandbox","mvil1911","0","How to disable shared cloud configuration for the controller settings","en","-","Historically, I have played Factorio on my desktop PC. I recently purchased a Steam Deck and tried playing Factorio on it as well. After tweaking the controller bindings, I found it to be a great experience until I returned to my desktop PC. The controller bindings that I remapped on the Steam Deck overwrote the keyboard bindings when I returned to my PC. I had to remap all of my keyboard bindings on the PC before I could return to playing Factorio on the PC.

It appears as if Factorio uploads my controller bindings to the cloud that I also used for syncing my shared games. Is there a way to disable shared cloud configuration for the controller settings?","en","-","How to disable shared cloud configuration for the controller settingsHistorically, I have played Factorio on my desktop PC. I recently purchased a Steam Deck and tried playing Factorio on it as well. After tweaking the controller bindings, I found it to be a great experience until I returned to my desktop PC. The controller bindings that I remapped on the Steam Deck overwrote the keyboard bindings when I returned to my PC. I had to remap all of my keyboard bindings on the PC before I could return to playing Factorio on the PC.

It appears as if Factorio uploads my controller bindings to the cloud that I also used for syncing my shared games. Is there a way to disable shared cloud configuration for the controller settings?","-","https://steamcommunity.com/app/427520/discussions/5/3360272431822741980/","29/09/22 14:11","18/01/2024 13:15:20","Bug Report"
"Factorio","Sandbox","echome","0","Spidertron vanished by behemoth worm spawning on exact position","en","-","I attacked the insects while they were creating a new base. They spawned a behemoth worm on the exact position of my spidertron. Spidertron vanished instantly without any destruction animation or something. The behemoth worm also got killed instantly. My char was inside the spidertron. After the loss of spidertron, my char was next to the dead worm, without any damage. Looks like a bug!","en","-","Spidertron vanished by behemoth worm spawning on exact positionI attacked the insects while they were creating a new base. They spawned a behemoth worm on the exact position of my spidertron. Spidertron vanished instantly without any destruction animation or something. The behemoth worm also got killed instantly. My char was inside the spidertron. After the loss of spidertron, my char was next to the dead worm, without any damage. Looks like a bug!","-","https://steamcommunity.com/app/427520/discussions/5/3367027031788682002/","25/09/22 02:23","18/01/2024 13:15:20","Bug Report"
"Factorio","Sandbox","Awnedion","1","""You are not logged into Steam"" on Linux (Fedora)","en","-","Factorio can't tell that I'm logged into steam. This makes using mods and mulitplayer tough.  I'm running Fedora 36.  Does anyone know how to fix this?","en","-","""You are not logged into Steam"" on Linux (Fedora)Factorio can't tell that I'm logged into steam. This makes using mods and mulitplayer tough.  I'm running Fedora 36.  Does anyone know how to fix this?","-","https://steamcommunity.com/app/427520/discussions/5/3367027031787252018/","24/09/22 16:58","18/01/2024 13:15:22","Bug Report"
"Factorio","Sandbox","petermax","0","Odd crash w/ modded game, possibly related to logging?","en","-","I was able to fix the problem I had, sort of, but the way I was able to fix it is weird enough that I thought I should post about it here.

Game started failing to load after I accidentally reset graphics settings to default after a more normal crash (accidentally ran a second graphics-intensive program at the same time, ran out of video memory). After restarting, was consistently getting a BSOD on loading the game while building sprites, after the parallel sprite loader is initialized according to the logs. Standard igfx page fault crash, so did the tired old update-graphics-drivers-and-reinstall-everything with no success. Moved on to looking at configuration options, tried launching game forcing opengl (same result) and direct3D, which instead crashed 'properly', at the same stage, with an apparently generic error (SymGetLineFromAddr64, error code 487) happening in CreateDirect3D11SurfaceFromDXGISurface. Finally tried enabling verbose logging to see if that revealed any more information, leaving direct3D forced, and the game loaded successfully. At the point in the log where the crash had been happening, there were now a set of warnings about mipmap levels in sprites. Given that verbose logging somehow fixed the issue, my only guess is that somehow there's a logging function that accesses data differently depending on whether or not verbose logging is enabled, and if it isn't it has a risk of causing a page fault or something.","en","-","Odd crash w/ modded game, possibly related to logging?I was able to fix the problem I had, sort of, but the way I was able to fix it is weird enough that I thought I should post about it here.

Game started failing to load after I accidentally reset graphics settings to default after a more normal crash (accidentally ran a second graphics-intensive program at the same time, ran out of video memory). After restarting, was consistently getting a BSOD on loading the game while building sprites, after the parallel sprite loader is initialized according to the logs. Standard igfx page fault crash, so did the tired old update-graphics-drivers-and-reinstall-everything with no success. Moved on to looking at configuration options, tried launching game forcing opengl (same result) and direct3D, which instead crashed 'properly', at the same stage, with an apparently generic error (SymGetLineFromAddr64, error code 487) happening in CreateDirect3D11SurfaceFromDXGISurface. Finally tried enabling verbose logging to see if that revealed any more information, leaving direct3D forced, and the game loaded successfully. At the point in the log where the crash had been happening, there were now a set of warnings about mipmap levels in sprites. Given that verbose logging somehow fixed the issue, my only guess is that somehow there's a logging function that accesses data differently depending on whether or not verbose logging is enabled, and if it isn't it has a risk of causing a page fault or something.","-","https://steamcommunity.com/app/427520/discussions/5/5875531492233550842/","20/09/22 14:20","18/01/2024 13:15:22","Bug Report"
"Factorio","Sandbox","war_trooper","2","GAME softlocked?","en","-","basicly my game had crashed because of too many mods on is there a way to turn them off without loading any ides are welcome.","en","-","GAME softlocked?basicly my game had crashed because of too many mods on is there a way to turn them off without loading any ides are welcome.","-","https://steamcommunity.com/app/427520/discussions/5/3436829654716810991/","20/08/22 07:53","18/01/2024 13:15:23","Bug Report"
"Factorio","Sandbox","Greentank2030","0","The is having problems croping maps and not sure why","en","-","Pls help I need my drugs back","en","-","The is having problems croping maps and not sure whyPls help I need my drugs back","-","https://steamcommunity.com/app/427520/discussions/5/5875531492225837088/","18/09/22 11:43","18/01/2024 13:15:24","Bug Report"
"Factorio","Sandbox","issicus","1","construction drones take a long time to install mods in beacons","en","-","not sure if this is a bug, but it's annoying. 

copy beacon with speed mod. paste . beacon gets built. than it take a good second or two for a drone to install the two speed mods .","en","-","construction drones take a long time to install mods in beaconsnot sure if this is a bug, but it's annoying. 

copy beacon with speed mod. paste . beacon gets built. than it take a good second or two for a drone to install the two speed mods .","-","https://steamcommunity.com/app/427520/discussions/5/5875531492222549822/","17/09/22 14:10","18/01/2024 13:15:24","Bug Report"
"Factorio","Sandbox","issicus","2","alt+d toggles alt-mode and deconstruction planner","en","-","pressing left alt shows alt-mode when I press it , like it's supposed to.  but when I press alt+d it opens a new deconstruction planner and toggles alt-mode .  by toggle I mean it turns it on or off weather im pressing alt or not, like if i click alt-mode in the dock. 

I don't see any setting for this in the controls.","en","-","alt+d toggles alt-mode and deconstruction plannerpressing left alt shows alt-mode when I press it , like it's supposed to.  but when I press alt+d it opens a new deconstruction planner and toggles alt-mode .  by toggle I mean it turns it on or off weather im pressing alt or not, like if i click alt-mode in the dock. 

I don't see any setting for this in the controls.","-","https://steamcommunity.com/app/427520/discussions/5/5875531492220772841/","17/09/22 02:33","18/01/2024 13:15:25","Bug Report"
"Factorio","Sandbox","issicus","3","sending train contents to circuit network bug","en","-","sending train contents to circuit network sends a brief enable when it's supposed to be disable.

I have stack inserters hooked up to the train stop. the insterts have enable when X < 10 . when the train stop all of the insterts activate once than stop.   it's like they are reading nothing is on the train for a second .","en","-","sending train contents to circuit network bugsending train contents to circuit network sends a brief enable when it's supposed to be disable.

I have stack inserters hooked up to the train stop. the insterts have enable when X < 10 . when the train stop all of the insterts activate once than stop.   it's like they are reading nothing is on the train for a second .","-","https://steamcommunity.com/app/427520/discussions/5/4650551739526885067/","09/09/22 08:39","18/01/2024 13:15:31","Bug Report"
"Factorio","Sandbox","berido","3","Acievements not showing","en","-","My achievements are not showing in steam. 
In game they are showing but not on steam.
But my time played is showing. 

Any idea how to fix ?
Thanks","en","-","Acievements not showingMy achievements are not showing in steam. 
In game they are showing but not on steam.
But my time played is showing. 

Any idea how to fix ?
Thanks","-","https://steamcommunity.com/app/427520/discussions/5/4650551739531585310/","10/09/22 15:24","18/01/2024 13:15:31","Bug Report"
"Factorio","Sandbox","TripleX","6","Spiel braucht sehr lange beim starten / Game needs very long to start","de","Game takes a long time to start / Game needs very long to start","Das Spiel braucht mittlerweile über 25min bis es startet. Es fing nach einem der letzten Updates an und wurde nach und nach immer schlimmer. Besonders bei ""Erstelle Prototypen"" hält es sich sehr lange auf. Ich habe in der letzten Zeit auch keine neuen MODs installiert.

The game now takes over 25min to start. It started after one of the last updates and got progressively worse. Especially with ""Create Prototypes"" it takes a long time. I have not installed any new MODs lately.","en","-","Spiel braucht sehr lange beim starten / Game needs very long to startDas Spiel braucht mittlerweile über 25min bis es startet. Es fing nach einem der letzten Updates an und wurde nach und nach immer schlimmer. Besonders bei ""Erstelle Prototypen"" hält es sich sehr lange auf. Ich habe in der letzten Zeit auch keine neuen MODs installiert.

The game now takes over 25min to start. It started after one of the last updates and got progressively worse. Especially with ""Create Prototypes"" it takes a long time. I have not installed any new MODs lately.","Game takes a long time to start / Game needs very long to startDas Spiel braucht mittlerweile über 25min bis es startet. Es fing nach einem der letzten Updates an und wurde nach und nach immer schlimmer. Besonders bei ""Erstelle Prototypen"" hält es sich sehr lange auf. Ich habe in der letzten Zeit auch keine neuen MODs installiert.

The game now takes over 25min to start. It started after one of the last updates and got progressively worse. Especially with ""Create Prototypes"" it takes a long time. I have not installed any new MODs lately.","https://steamcommunity.com/app/427520/discussions/5/3425571923622496452/","01/09/22 10:09","18/01/2024 13:15:32","Bug Report"
"Factorio","Sandbox","mellxp","1","Game will randomly freeze for a few seconds, how to fix?","en","-","So I'm trying to play normal Factorio no mods or anything and it will just randomly freeze every half a minute for about 10ish seconds, steam will still say its still running at 60 fps but nothing on the screen will move.

when my roommate is connected by LAN they will get the message ""server not responding"" and they will be stuck with me waiting for the game to un-pause itself during one of these episodes.

I check task manager during a freeze and nothing seems to be the problem, nothing even close to being maxed out. 
playing on: 
i5-4590, 16GB ram, ssd, gt 1030

if you need any more info to help diagnose whats afoot lmk, thanks for your time","en","-","Game will randomly freeze for a few seconds, how to fix?So I'm trying to play normal Factorio no mods or anything and it will just randomly freeze every half a minute for about 10ish seconds, steam will still say its still running at 60 fps but nothing on the screen will move.

when my roommate is connected by LAN they will get the message ""server not responding"" and they will be stuck with me waiting for the game to un-pause itself during one of these episodes.

I check task manager during a freeze and nothing seems to be the problem, nothing even close to being maxed out. 
playing on: 
i5-4590, 16GB ram, ssd, gt 1030

if you need any more info to help diagnose whats afoot lmk, thanks for your time","-","https://steamcommunity.com/app/427520/discussions/5/3386166061227976913/","07/09/22 10:10","18/01/2024 13:15:32","Bug Report"
"Factorio","Sandbox","The Floating Brain","2","Not Enough Memory For High Quality Sprites?","en","-","I am running Steam on linux. I noticed Factorio looked more pixelated than usual, when I tried to turn up the sprite quality it told me I only had 512 MB of memory for sprites (and at least 2 GB was recommended), I have a dedicated Nvidia GPU (RTX 3060 M) with 8 GB of VRAM, the onboard Radeon integrated into the Ryzen chip has 512 MB of VRAM or perhaps there may be 512 MB of shared VRAM, I am guessing it is reading that, I cant seem to get it too use the Nvidia GPU or read its memory capacity, I am running the native linux (non-proton) version of Factorio with the unofficial Steam Flatpak, I have made sure shared memory and dedicated graphics are available using FlatSeal

Any help would be appreciated :)","en","-","Not Enough Memory For High Quality Sprites?I am running Steam on linux. I noticed Factorio looked more pixelated than usual, when I tried to turn up the sprite quality it told me I only had 512 MB of memory for sprites (and at least 2 GB was recommended), I have a dedicated Nvidia GPU (RTX 3060 M) with 8 GB of VRAM, the onboard Radeon integrated into the Ryzen chip has 512 MB of VRAM or perhaps there may be 512 MB of shared VRAM, I am guessing it is reading that, I cant seem to get it too use the Nvidia GPU or read its memory capacity, I am running the native linux (non-proton) version of Factorio with the unofficial Steam Flatpak, I have made sure shared memory and dedicated graphics are available using FlatSeal

Any help would be appreciated :)","-","https://steamcommunity.com/app/427520/discussions/5/3455968685017426105/","07/08/22 15:43","18/01/2024 13:15:33","Bug Report"
"Factorio","Sandbox","OzHawkeye","2","Anyone having issues updating dedi server to 1.1.68?","en","-","Our clients got upgraded from 1.1.61 to 1.1.68 (even the clients we'd copied out of the Steam directories), but we seem unable to update the server accordingly.

We did a brand new install, but (it reckons) it has installed 1.1.61.

Anyone having\/had this issue\/got any tips for us?","en","-","Anyone having issues updating dedi server to 1.1.68?Our clients got upgraded from 1.1.61 to 1.1.68 (even the clients we'd copied out of the Steam directories), but we seem unable to update the server accordingly.

We did a brand new install, but (it reckons) it has installed 1.1.61.

Anyone having\/had this issue\/got any tips for us?","-","https://steamcommunity.com/app/427520/discussions/5/3318610798951190341/","29/08/22 04:05","18/01/2024 13:15:34","Bug Report"
