cannot toggle walk/run....always running when moving,scalesofadragon,2,usein an 360 controller....just started a new game....was not doing it before....tried settings...if i make it to hold down to run it will walk but don't want it like that....had it on toggle before and it worked fine.....now it just runs when i try to move ?...,https://steamcommunity.com/app/848450/discussions/1/2951502108447979419/,,,,,,,,Subnautica: Below Zero,Bug Report
Не запускается игра,MrReddy,2,"\u041d\u0435 \u0437\u0430\u043f\u0443\u0441\u043a\u0430\u0435\u0442\u0441\u044f \u0438\u0433\u0440\u0430, \u043f\u0440\u0438 \u0437\u0430\u043f\u0443\u0441\u043a\u0435 \u043e\u043d\u0430 \u043d\u0430\u0447\u0438\u043d\u0430\u0435\u0442 \u0437\u0430\u0433\u0440\u0443\u0436\u0430\u0442\u044c\u0441\u044f \u0438 \u043f\u0440\u043e\u0441\u0442\u043e \u043d\u0438\u0447\u0435\u0433\u043e \u043d\u0435 \u043f\u0440\u043e\u0438\u0441\u0445\u043e\u0434\u0438\u0442. \u0415\u0441\u043b\u0438 \u0437\u0430\u043f\u0443\u0441\u043a\u0430\u0442\u044c \u0438\u0433\u0440\u0443 \u0447\u0435\u0440\u0435\u0437 \u043b\u043e\u043a\u0430\u043b. \u0444\u0430\u0439\u043b\u044b, \u0442\u043e \u0432\u044b\u043b\u0435\u0437\u0430\u0435\u0442 \u043e\u0448\u0438\u0431\u043a\u0430 \u044e\u043d\u0438\u0442\u0438(unity2019. 4_36f1_870). \u041f\u043e\u043c\u043e\u0433\u0438\u0442\u0435 \u043f\u043e\u0436\u0430\u043b\u0443\u0439\u0441\u0442\u0430, \u043a\u0430\u043a \u0438\u0441\u043f\u0440\u0430\u0432\u0438\u0442\u044c. \u041c\u043e\u0449\u043d\u043e\u0441\u0442\u0438 \u043f\u043a \u0434\u043e\u043b\u0436\u043d\u044b \u0442\u044f\u043d\u0443\u0442\u044c, \u043f\u0435\u0440\u0432\u0443\u044e \u0447\u0430\u0441\u0442\u044c \u0438\u0433\u0440\u044b \u0442\u044f\u043d\u0435\u0442 \u043d\u043e\u0440\u043c\u0430\u043b\u044c\u043d\u043e \u043d\u0430 \u0441\u0440\u0435\u0434\u043d\u0438\u0445 \u043f\u0440\u0435\u0441\u0435\u0442\u0430\u0445 \u0433\u0440\u0430\u0444\u0438\u043a\u0438.",https://steamcommunity.com/app/848450/discussions/1/3834298320215644970/,,,,,,,,Subnautica: Below Zero,Bug Report
PC Game Pass and Steam save location and compatibility,virwus,3,"Hello Developers, I have a big progress of the game on XBOX Game Pass Windows version. Few days ago I bought Steam version but unfortunately my progress is not visible. Please could you confirm if there is any solution to migrate Windows MS Xbox Game Pass save files to Steam version as I really do not want loose such big progress.",https://steamcommunity.com/app/848450/discussions/1/3281447232467901529/,,,,,,,,Subnautica: Below Zero,Bug Report
Both Subnautica games keep crashing while I play them.,Ian Harris,0,No matter what I do they just keep crashing. I've played for over 200 hours on Subnautica and never had a problem before. It seems to have started after steam did the last update of their client. Is anyone having the same problem and of so has anyone found a solution.\nMy Specs:\n\nGPU NVIDIA GeForce RTX 3060\nCPU - 11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz 2.50 GHz\nRam - 32.0 GB (31.8 GB usable),https://steamcommunity.com/app/848450/discussions/1/3807280091542981946/,,,,,,,,Subnautica: Below Zero,Bug Report
Game won't launch fix,Mr. Hamlet,1,I've gone through many things in order to solve the game not launching. I found a small video on Youtube that helped me with the problem. What the video says is 1) Right click on the game and access properties 2) Click on betas 3) Click on the drop down menu and select legacy 4) Update the game and it should run properly. It helped me and I hope it helps you. Here's the original video https:\/\/youtu.be\/VZz1PXcDUec,https://steamcommunity.com/app/848450/discussions/1/3807279259137877163/,,,,,,,,Subnautica: Below Zero,Bug Report
Game won't start,Throstle,4,"I start the game, but nothing happens.  Steam says launching for a bit, and then goes back to play.  What can I try to fix the game?\n\nMy system is good enough I think?:\nMother Board: EVGA X58 3X SLI\nRAM: Corsair Vengeance DDR3 12GB\nSSD: Intel Solid-State Drive 330 series 240GB\nPower Supply: Corsair CX450M 450 Watt\nCPU: Intel i7-920 @ 2.67 GHz\nModem: Motorola Cable Modem MT7711\nHard Drive: Western Digital Blue 4 GB WD40EZRZSP 728037840161\nGPU:  Geforce GTX 1060 6GB\nSound Card: Creative SB X-Fi Xtreme Gamer",https://steamcommunity.com/app/848450/discussions/1/3807279259132043475/,,,,,,,,Subnautica: Below Zero,Bug Report
Hellp - My Architect Phase Gate Facility did not spawn.,CocoaCoCi,1,"Hello I have a bug in my Hardcore run. I'm at the end of my play through. I build every part of Al-an. He told me to go to the \""Architect Phase Gate Facility\"". I followed the way point. When I arrived there was just a hole in the ice. But no building. Reloading, restarting the game and validating the game files did not help :\/ I'm playing on PC\n\nhttps:\/\/steamuserimages-a.akamaihd.net\/ugc\/2042994105130966099\/40B28678D7D6F6D780EFD52F8B69F06219651C66\/",https://steamcommunity.com/app/848450/discussions/1/3807279669984390092/,,,,,,,,Subnautica: Below Zero,Bug Report
Not able to complete Alan's body,Anderson,2,I have all the 3 parts recipes but the game just don't let I use the fabricator for the organs. The organs fabricator remains turned of even before making the other 2 parts,https://steamcommunity.com/app/848450/discussions/1/3092263995627435417/,,,,,,,,Subnautica: Below Zero,Bug Report
Please help me get SBZ working for my son on our imac,ezracharlesfowler,3,"Hi,\n\nMy son currently uses Subnautica without issue. Yesterday, we purchased Below Zero and cannot get it to work. It loads just fine and then when we get to the first screen in the snow, it glitches out and gets worse over time.\n\nHere is what I have tried based on reading the forums and searching for the issue, which appears to resolve for other mac users:\n\n-Use legacy\n-Re-install\n-Check video card drivers\n-Verify file integrity\n-Lower the resolution in the game options\n-Load it and wait, per the game designers\n\nNothing works. What am I missing?\n\nImac Retina 5k\n3.4 GHZ Q-Core Intel i5\n8GB Ram\nPro 570 4\n\nOSX 12.5.1\n\nAnything you can do to help me understand the problem is greatly appreciated. \n\nAlso, I don't know if it matters but when we paid for the game on steam, we purchased it as a discounted add on to Subnautica since steam suggested this.\n\nThanks and happy 4th.",https://steamcommunity.com/app/848450/discussions/1/3807280091542292405/,,,,,,,,Subnautica: Below Zero,Bug Report
Why is my Endgame bugged?,N'Importequi,3,"Hey guys!\n\nAs the title says, my endgame is bugged or I am too stupid.\n\nWhen i'm down there to build the body for my friend in my head, nothing happens.\ni gave him all the ressources but nothing happens.\n\nThats how it looks. when i compare that to what other people are seeing on youtube in their gameplays..... what i made wrong?\n\nScreenhots:\n\nhttps:\/\/steamuserimages-a.akamaihd.net\/ugc\/2035112805796265565\/C1534284BC37682F2402096E7E754B2E4F72C27E\/?imw=5000&imh=5000&ima=fit&impolicy=Letterbox&imcolor=%23000000&letterbox=false\n\nhttps:\/\/steamuserimages-a.akamaihd.net\/ugc\/2035112805796265840\/0456179849F19DEF8684EE4E1FA3EDD5B121A238\/?imw=5000&imh=5000&ima=fit&impolicy=Letterbox&imcolor=%23000000&letterbox=false",https://steamcommunity.com/app/848450/discussions/1/3807280091542295470/,,,,,,,,Subnautica: Below Zero,Bug Report
Lights flickering,Onyx-Tau,10,"Any time I use the fabricator, the lights in the base flicker in a distracting way. (It's not low power flickering)",https://steamcommunity.com/app/848450/discussions/1/2552901289732264302/,,,,,,,,Subnautica: Below Zero,Bug Report
Character stuck when using deployables,Kreox,0,"So this is a bug, obviously, that kind of just came up in a new playthrough I started of subanutica BZ. Any time I try to drop a water locker, throw a snowball, or place mobile vehicle bay, it gets returned to my inventory and my character gets stuck in the animation of holding whatever I was trying to use.\n\nWhat i've tried:\n\nwarpforward\n\nDying\n\nOther animations (opening door to pod, climbing ladder)\n\nswitching to other tools with hotkeys\n\nopening and closing PDA\n\nMods I use:\n\nBaseClocksBZ\n\nEasyCraftBZ\n\nQuickSlotsExtenderBZ\n\nSeatruckSolar\n\nSMLHelper\n\nSubnauticaMapBZ\n\nTerraformingBZ\n\nUltraGlideFix\n\nVersionChecker\n\nP.S Sorry if this was already answered I was looking though and didn't see anybody else have this problem",https://steamcommunity.com/app/848450/discussions/1/3807279259134048123/,,,,,,,,Subnautica: Below Zero,Bug Report
"Thermal Generators, multiple bases, and power transmission lines",Mask,0,I have all of the above connected to one power grid. However only one base receives both the power storage cap increase as well as the power from the thermal generators.\n\nI would like to see the ability for power producers to apply to all devices on the power grid. I don't think it makes sense for it to work differently.,https://steamcommunity.com/app/848450/discussions/1/3803900924528738391/,,,,,,,,Subnautica: Below Zero,Bug Report
Seatruck dock not working properly,DRAGON KILLER,15,"I just installed my first Seetruck dock onto my base, but for some reason I am unable to access the dock with modules attached. i've tried it with only one module attached, but it didnt work. When the modules are detached though, it does work.",https://steamcommunity.com/app/848450/discussions/1/3486371787137497030/,,,,,,,,Subnautica: Below Zero,Bug Report
Snow fox falls through terrain and becomes inaccessible when unpacking it,MB,0,"I just lost my second snow fox because when unpacking it, the snow fox fell through the terrain some 12 resp. 60 meters deep. I can still see the marker but of course I cannot access or take or use it down there.\nI should note that in 9 out of 10 times, unpacking works just fine. Maybe its the angle at which I am pointing when initiating the unpacking, which makes the fox appear below the surface at the first place. This is just an idea.\n\nIs there a known way to recover such  a lost item? I don't have the resources (and station) at hand to build a new one where I am.",https://steamcommunity.com/app/848450/discussions/1/5782106519348673708/,,,,,,,,Subnautica: Below Zero,Bug Report
Errungenschaften,Freddy,0,Ich bekomme keine neune Errungenschaften  im spiel obwohl ich die Sachen die man machen muss f\u00fcr zum Beispiel (Wie Radfahren) daf\u00fcr muss ja  einen Schneefuchs benutzen.\nHat irgendjemand eine Idee wo ran das liegen k\u00f6nnte?,https://steamcommunity.com/app/848450/discussions/1/5782106519348377914/,,,,,,,,Subnautica: Below Zero,Bug Report
When a Prawn is docked on a Seatruck...,LordFlamis,0,...can we have its legs fold or go in sit position ABOVE the Seatruck's floor plane... the legs clipping through surfaces when the Seatruck floors is giving me ocd. Think about it they would be ripped off IRL.,https://steamcommunity.com/app/848450/discussions/1/5782106519346987200/,,,,,,,,Subnautica: Below Zero,Bug Report
"Can't find a Spy Pengling Blueprint for a Scan, please help",Neca,0,"hey everyone, \nI#ve been looking very hard to find the spy penglin blueprint, but it was neither on the workbench in Robotic Phi nor near the boxes when diving a bit behing Marguerites base (where it should be according to another video I watched).\nAs there are no other locations listed, I am a bit lost. \nI already sent an issue request in game some days ago, but also without any feedback so far.\n\nAre there any additional ideas what I could do, where I could find the blueprint or whatever?",https://steamcommunity.com/app/848450/discussions/1/3809529789909239311/,,,,,,,,Subnautica: Below Zero,Bug Report
Epilepsy warning crash,ozoomaroo,0,so my friend and his girlfriend started to play the game again and I decided to play as well the game worked fine the last few days not suddenly this afternoon when I went to boot up the game the game Now crashed every time as soon as the epilepsy warning popped up. Does anyone know what's going on?! I've tried everything i could find online. i tried to find the player.log file but all i have is a player.bank. UPDATE: apparently this issue was ENTIRELY steams fault rebooted my steam and the game launched just fine something support needs to look into.,https://steamcommunity.com/app/848450/discussions/1/3811780955347557440/,,,,,,,,Subnautica: Below Zero,Bug Report
Mac Metal bug,Andreas,30,"Since the change from OpenGL to Metal there's a bug where the whole 3d view will - at some point - turn black\/white (depending on the direction you face) which will persist until restart.\n\nI can't really tell what exactly triggers it, but being on or near the surface and looking around will do it.\n\nPlease fix asap; the game is unplayable as is.",https://steamcommunity.com/app/848450/discussions/1/3132793555960510131/,,,,,,,,Subnautica: Below Zero,Bug Report
Mercury II Already Looted,Lydium,1,"Hi,\n\nI started a new game after the last update and I've recently got to the Mercury II however the whole ship has already been looted and the doors requiring the laser cutter are already open.\n\nAll the oxygen plants are depleted as well.\n\nI tried deleting the contents of the cellscache folder but it changed nothing when I launched the game afterwards.",https://steamcommunity.com/app/848450/discussions/1/3811780955331468073/,,,,,,,,Subnautica: Below Zero,Bug Report
Water Purification Tablets,Kyos,0,"Are they supposed to give big filtered water bottles, rather than the medium sized \""disinfected water\"" bottles that, as of writing, have no crafting recipe as a result. Am genuinely wondering if this is intentional mechanic or a developer oversight.",https://steamcommunity.com/app/848450/discussions/1/3834298505972078578/,,,,,,,,Subnautica: Below Zero,Bug Report
My game is broken (spoilers),joshawesome897,0,I have beaten most of the game and when I step into the tractor beam in Alan\u2019s space ship and once the cutscene ends I keep falling through the floor of the ship and getting pulled back up until it ends and I am outside of Alan\u2019s ship and I can\u2019t do anything how can I fix this,https://steamcommunity.com/app/848450/discussions/1/3834298505965824350/,,,,,,,,Subnautica: Below Zero,Bug Report
` Key Accidentally Opening Console Commands,SILVERandGOLD53,1,"My achievements stopped working at some point in the game and it looks like it was because the console opened accidentally. I'm at over a day of playtime due to the closeness of my \""`\"" key to the \""Tab\"" key.",https://steamcommunity.com/app/848450/discussions/1/3834298320212210203/,,,,,,,,Subnautica: Below Zero,Bug Report
Deploying/placing broken,Fauna Joy,3,"As it says in the title, I can't place or deploy things. It started with small things like the pengling drawing and shaving kit. I hit the button to place, but the item disappears, and I can't use any of my other tools. If I was trying to use something like the MVB, Robin's hands are stuck in the position they'd be in if she was still holding the item. I don't know if this is due to the new update, the mods I have installed, or some combination of both, but I'm not sure what to do.\n\nVideo as example\nhttps:\/\/youtu.be\/P3WUFE0K2gE",https://steamcommunity.com/app/848450/discussions/1/3837675385325872491/,,,,,,,,Subnautica: Below Zero,Bug Report
Console command,vanhouden,0,"Is the console command \""nopressure\"" not working anymore ??? Had lots of fun with this command, cause you could build bases without restrictions. But it's not working for me anymore. Seems to be the only one not working from the commands. Anybody here knows more about ???",https://steamcommunity.com/app/848450/discussions/1/3837675385315527647/,,,,,,,,Subnautica: Below Zero,Bug Report
Subnautica won't load.,Oblivion,1,"I know that there is a method using the legacy version of the game, but after trying that method my game still wont load. When I boot up the game the screen is just black. No warning message or anything, just a blank screen and the normal cursor. I don't really know what to do. I have tried installing the game again but still nothing has worked. Any fixes?",https://steamcommunity.com/app/848450/discussions/1/3829793451749131347/,,,,,,,,Subnautica: Below Zero,Bug Report
can't start the game,LaLYoU,19,"Five months, still can't play\nIt's been so long since the what the dock update, and I still can't get the stupid game to launch. When I try to play it, it takes me to the black disclaimer screen, then after a while it plays the peingwing noises but stays on the black screen. Nothing I do will fix this, neither the legacy nor the experimental betas work, I scanned the local files and it says that 1 keeps failing, but doesn't tell me which one it is or how to fix it. Can someone PLEASE tell me how to fix this, it's been way too long.But after deleting the lib_burst_generated.dll file, the game starts until a warning window appears and does not load further",https://steamcommunity.com/app/848450/discussions/1/6222330214316929686/,,,,,,,,Subnautica: Below Zero,Bug Report
Баг с текстурами,karnawal,0,"\u0420\u0435\u0431\u044f\u0442 , \u043a\u0442\u043e \u0441\u043c\u043e\u0436\u0435\u0442 \u043f\u043e\u043c\u043e\u0447\u044c, \u0432\u043e\u043e\u0431\u0449\u0435\u043c \u0437\u0430\u043f\u0443\u0441\u043a\u0430\u044e \u0438\u0433\u0440\u0443 \u0432\u0441\u0435 \u043d\u043e\u0440\u043c\u0430\u043b\u044c\u043d\u043e , \u043a\u043e\u0433\u0434\u0430 \u043d\u0430\u0445\u043e\u0436\u0443\u0441\u044c \u0443 \u043a\u0430\u043f\u0441\u0443\u043b\u044b \u0432\u043e\u0437\u043d\u0438\u043a\u0430\u044e\u0442 \u0431\u0430\u043d\u0438 \u0441 \u0442\u0435\u043a\u0441\u0442\u0443\u0440\u0430\u043c\u0438 \u043f\u043e \u0442\u0438\u043f\u0443 \u0442\u043e\u0433\u043e \u0447\u0442\u043e \u044f \u0432 \u043a\u0430\u043a\u043e\u0439 \u0442\u043e \u043f\u0435\u0449\u0435\u0440\u0435 , \u043a\u0440\u0447 \u0432\u0441\u0435 \u0442\u0435\u043c\u043d\u043e\u0435 \u0441\u0442\u0430\u043d\u043e\u0432\u0438\u0442\u0441\u044f , \u043a\u043e\u043c\u043f \u0438\u0433\u0440\u0443 \u043d\u0430 \u0432\u044b\u0441\u043e\u043a\u0438\u0445 \u0442\u044f\u043d\u0435\u0442 \u0432 60 \u0444\u043f\u0441 \u0441\u043f\u043e\u043a\u043e\u0439\u043d\u043e, \u0431\u044b\u0432\u0430\u0435\u0442 \u044d\u0442\u0430 \u0445\u0435\u0440\u043d\u044f \u043c\u0435\u0448\u0430\u0435\u0442 \u0438\u0433\u0440\u0430\u0442\u044c \u043f\u0440\u044f\u043c \u043b\u044e\u0442\u043e ,\u0442.\u0435 \u0447\u0438\u0441\u0442\u043e \u043f\u043b\u044b\u0432\u0443 \u0438 \u0431\u044b\u0432\u0430\u0435\u0442 \u0440\u0435\u0437\u043a\u043e \u043f\u043e\u044f\u0432\u043b\u044f\u044e\u0442\u0441\u044f \u0442\u0435\u043a\u0441\u0442\u0443\u0440\u044b \u043f\u0435\u0449\u0435\u0440\u044b \u0442\u0435\u043c\u043d\u044b\u0435 , \u0447\u0442\u043e \u0434\u0435\u043b\u0430\u0442\u044c , \u043f\u043e\u0434\u0441\u043a\u0430\u0436\u0438\u0442\u0435 \u043a\u0442\u043e \u0441\u043c\u043e\u0436\u0435\u0442\u02d0steambored\u02d0",https://steamcommunity.com/app/848450/discussions/1/3827540930023884645/,,,,,,,,Subnautica: Below Zero,Bug Report
Game won't launch,Fresh Gandalf,13,"As said above, the game won't start when trying to launch it via Steam or the .exe in the game folder. When I try to launch the game from Steam the notorious \""prepare to launch\"" window pops up for a second and then closes without further notice. Using the .exe results in a small Subnautica pop up showing for a split second (cant't quite see what it is) and then closes. I tried verifying the game files multiple times, re-installed the game about 3 times and using the experimental version didn't brought a difference either.\n\nI also went through the troubleshooting thingy.\n\nRight now I have no Idea what to do, except for hoping things will get better with the next update.\nDoes anybody have similar problems or even a solution for this?\n\nSystem Specs:\nAMD Ryzen 7 2700x \nRTX 2080ti (Driver 418.81)\n16 Gigs of RAM\nAll Drivers are up to date",https://steamcommunity.com/app/848450/discussions/1/3827540383548835917/,,,,,,,,Subnautica: Below Zero,Bug Report
Beacon bug,Jeronimo,0,when placing a beacon from slot 8 it bugs. Beacon disappears and whole UI gets frozen.,https://steamcommunity.com/app/848450/discussions/1/3827540383541670586/,,,,,,,,Subnautica: Below Zero,Bug Report
my base is invisible or smthing,Browik,4,i was playing subnutica below zero making glass sections around this big mushroom squid when suddenly i came back and it dissapeard i was looking for it in a while and i couldnt find it idk what to do,https://steamcommunity.com/app/848450/discussions/1/3827540383539429508/,,,,,,,,Subnautica: Below Zero,Bug Report
Игра не запускается,Mr.CoCuCka,0,"\u0412\u0441\u0435\u043c \u043f\u0440\u0438\u0432\u0435\u0442, \u0438\u0433\u0440\u0430\u043d \u043d\u0435 \u0437\u0430\u043f\u0443\u0441\u043a\u0430\u0435\u0442\u0441\u044f \u043f\u0440\u043e\u0441\u0442\u043e \u043d\u0438 \u0447\u0435\u043c , \u0444\u0430\u043b\u044b \u043f\u0440\u043e\u0432\u0435\u0440\u0438\u043b, \u0430\u043d\u0442\u0438\u0432\u0438\u0440\u0443\u0441 , \u0432\u043f\u043d ,\u043d\u0435 \u043f\u043e\u0434\u0445\u043e\u0434\u044f\u0442. \u0418\u0433\u0440\u0443 \u0437\u0430\u043f\u0443\u0441\u043a\u0430\u044e \u043a\u0430\u043a \u0441\u043e \u0441\u0442\u0438\u043c\u0430 \u0442\u0430\u043a \u0441 \u0433\u043b\u0430\u0432. \u044d\u043a\u0440\u0430\u043d\u0430 , \u0431\u0435\u0437 \u0442\u043e\u043b\u043a\u0443. \u041f\u043e\u043c\u043e\u0433\u0438\u0442\u0435 \u0440\u0435\u0448\u0438\u0442\u044c \u043f\u0440\u043e\u0431\u043b\u0435\u043c\u0443",https://steamcommunity.com/app/848450/discussions/1/3827540275354798656/,,,,,,,,Subnautica: Below Zero,Bug Report
Shadow Leviathan Disappeared,Panther,0,"The second shadow leviathan in the crystal caves disappeared from my survival world. When I use my scanner at my nearby base it shows a shadow leviathan ping at one spot on it's normal path. The ping used to move with the shadow when it was still there, but now it's stationary and when I swim there, there's no shadow there. Anyone able to help? I'll see if I can make a few screenshots I took of the bug public for reference.",https://steamcommunity.com/app/848450/discussions/1/3827540275351428928/,,,,,,,,Subnautica: Below Zero,Bug Report
Game don't start,ClowBR,3,"I try to play, but the game just no start",https://steamcommunity.com/app/848450/discussions/1/3830916907606256567/,,,,,,,,Subnautica: Below Zero,Bug Report
Controller support (nevermind figured it out),Lana_Ray,0,"When using a DS4 controller or Dualsense, change the layout to automatic instead of ps4 and the controller will work fine. Prompts are xbox but atleast they are correct. \n\nWhat on earth has happened to controller support in this game? For selecting something in the menus it is Circle instead of x and to go back it's Square instead of circle ????????",https://steamcommunity.com/app/848450/discussions/1/3827539750709305075/,,,,,,,,Subnautica: Below Zero,Bug Report
Game is now broken,Zenshu,5,"I do not have an old CPU that can't handle AVX and the game isn't immediately crashing on launch so it is not that known issue. The game is not taking any input from my mouse or keyboard after the opening. My save files i couldnt move or open pda or do anything, i deleted the files and started a new game, when it gives you the prompt to press a button to continue it recognizes that i pressed a button, then nothing, won't recognize holding esc to skip opening, cant turn or move or open the menu or the pda or anything once the cinematic is gone.",https://steamcommunity.com/app/848450/discussions/1/3830916907603959057/,,,,,,,,Subnautica: Below Zero,Bug Report
Will not load the final location in subnautica below zero,Чебуратор3000,1,"I\u2019m in the final stage of the game where I have to go to the portal with the already reborn Al-an. But the problem is that the room itself is not loaded, there is only an empty cave. Playing in the Russian voice, maybe she broke everything, can you give me a clue as to how to solve the problem? I tried to restore files through the stime already, does not help. I think I\u2019ll find the show right before the finale, but there\u2019s no sign of him online. Please help as I really want to get through the game, but physically I can\u2019t do it.",https://steamcommunity.com/app/848450/discussions/1/3830916907605759189/,,,,,,,,Subnautica: Below Zero,Bug Report
Lock and block.,Chugo,5,"Hello.\nI've just redownloaded the game and... Impossible to play:\nThe game stuck in the warning for epilepsie.\n\nI've try to use the alternat branch, no luck.\nErase X84_64, no better. I even changed the way to lunch the game (Windows 8, 7 or else)\n\nIt's a first for me, i even launch SC without this problem.",https://steamcommunity.com/app/848450/discussions/1/3830916907604712749/,,,,,,,,Subnautica: Below Zero,Bug Report
Bumper and shoulder buttons reversed,MonoChaos,0,For some reason out of nowhere my bumper and shoulder buttons on my controllers (both Xbox One and PS5 controllers) got reversed so now the left side does the right side things and vice versa and no matter what I do I can't get it back to normal. IS there any way I can fix this?,https://steamcommunity.com/app/848450/discussions/1/3830916907603051458/,,,,,,,,Subnautica: Below Zero,Bug Report
не грузится финальная локация в игре subnautica below zero,Чебуратор3000,0,"\u042f \u043d\u0430\u0445\u043e\u0436\u0443\u0441\u044c \u043d\u0430 \u0444\u0438\u043d\u0430\u043b\u044c\u043d\u043e\u043c \u044d\u0442\u0430\u043f\u0435 \u0438\u0433\u0440\u044b \u0433\u0434\u0435 \u0434\u043e\u043b\u0436\u0435\u043d \u043f\u0440\u0438\u0439\u0442\u0438 \u043a \u043f\u043e\u0440\u0442\u0430\u043b\u0443 \u0441 \u0443\u0436\u0435 \u0432\u043e\u0437\u0440\u043e\u0436\u0434\u0435\u043d\u043d\u044b\u043c \u0410\u043b-\u0430\u043d\u043e\u043c. \u041d\u043e \u043f\u0440\u043e\u0431\u043b\u0435\u043c\u0430 \u0432 \u0442\u043e\u043c, \u0447\u0442\u043e \u0441\u0430\u043c\u0430 \u043a\u043e\u043c\u043d\u0430\u0442\u0430 \u043d\u0435 \u0433\u0440\u0443\u0437\u0438\u0442\u0441\u044f, \u0435\u0441\u0442\u044c \u0442\u043e\u043b\u044c\u043a\u043e \u043f\u0443\u0441\u0442\u0430\u044f \u043f\u0435\u0449\u0435\u0440\u0430. \u0418\u0433\u0440\u0430\u043b \u0432 \u0440\u0443\u0441\u0441\u043a\u043e\u0439 \u043e\u0437\u0432\u0443\u0447\u043a\u043e\u0439 \u043c\u043e\u0436\u0435\u0442 \u0431\u044b\u0442\u044c \u043e\u043d\u0430 \u0432\u0441\u0435 \u0438 \u043f\u043e\u043b\u043e\u043c\u0430\u043b\u0430, \u043c\u043e\u0436\u0435\u0442\u0435 \u043f\u043e\u0434\u0441\u043a\u0430\u0437\u0430\u0442\u044c \u0432\u043e\u0437\u043c\u043e\u0436\u043d\u044b\u0435 \u043f\u0443\u0442\u0438 \u0440\u0435\u0448\u0435\u043d\u0438\u044f \u043f\u0440\u043e\u0431\u043b\u0435\u043c\u044b? \u0412\u043e\u0441\u0441\u0442\u0430\u043d\u0430\u0432\u043b\u0438\u0432\u0430\u0442\u044c \u0444\u0430\u0439\u043b\u044b \u0447\u0435\u0440\u0435\u0437 \u0441\u0442\u0438\u043c \u0443\u0436\u0435 \u043f\u043e\u043f\u0440\u043e\u0431\u043e\u0432\u0430\u043b, \u043d\u0435 \u043f\u043e\u043c\u043e\u0433\u0430\u0435\u0442. \u0414\u0443\u043c\u0430\u044e \u043d\u0430\u0439\u0442\u0438 \u0441\u0435\u0439\u0432 \u043f\u0440\u044f\u043c \u043f\u0435\u0440\u0435\u0434 \u0444\u0438\u043d\u0430\u043b\u043e\u043c, \u043d\u043e \u0432 \u0438\u043d\u0442\u0435\u0440\u043d\u0435\u0442\u0435 \u043d\u0438\u0433\u0434\u0435 \u0435\u0433\u043e \u043d\u0435\u0442. \u041f\u043e\u0436\u0430\u043b\u0443\u0439\u0441\u0442\u0430 \u043f\u043e\u043c\u043e\u0433\u0438\u0442\u0435, \u0442\u0430\u043a \u043a\u0430\u043a \u043e\u0447\u0435\u043d\u044c \u0445\u043e\u0447\u0443 \u0434\u043e \u043f\u0440\u043e\u0439\u0442\u0438 \u0438\u0433\u0440\u0443, \u043d\u043e \u0444\u0438\u0437\u0438\u0447\u0435\u0441\u043a\u0438 \u043d\u0435 \u043c\u043e\u0433\u0443 \u044d\u0442\u043e \u0441\u0434\u0435\u043b\u0430\u0442\u044c.",https://steamcommunity.com/app/848450/discussions/1/3830916907602420397/,,,,,,,,Subnautica: Below Zero,Bug Report
Stuck halfway out of Sea Truck,Awful,5,I have experienced the same bug numerous times in my past playthrough. With no modules attached to the Sea Truck I press E to exit and the HUD disappears and I am stuck in a swimming motion but still inside the Sea Truck. I can't move or interact with the game in any way and can only force exit or restart my computer. It happens frequently and has ruined the game. Is anyone else experiencing this?,https://steamcommunity.com/app/848450/discussions/1/3470612993480131122/,,,,,,,,Subnautica: Below Zero,Bug Report
The Assets at Delta Dock Station Are Missing,Skelo_66,1,"I didn't get around to doing the whole communications tower thing for a while, and when I finally did, I arrive at the island to find that there are no plants, no buildings, and most notably, no tower. I've tried restarting and going really far away and coming back, hoping it was loaded poorly but nothing has worked. Any ideas for how I can fix this would be greatly appreciated.",https://steamcommunity.com/app/848450/discussions/1/3092263696198929586/,,,,,,,,Subnautica: Below Zero,Bug Report
Pipes are broken as heck,MonoLiion,2,"Okay so I know no one really uses pipes but that doesn't change that it's still a part of the game and needs to be fixed. \n\nManeuvering pipes into any position is impossible, it either tries to attach to the very first pump, or if not close to the first pump whenever you look in any direction the pipe randomly vanishes before you can get it into a decent angle. I've tried above the pipe, below the pipe, beside the pipe. It works but I cant do a simple straight line, it's literally impossible to place pipes without getting frustrated. The weirdest part was when my pipe even merged into itself, on several occasions. \nThank you for reading, here's an attached screenshot: \nhttps:\/\/steamcommunity.com\/sharedfiles\/filedetails\/?id=2961531497",https://steamcommunity.com/app/848450/discussions/1/6169410373941232569/,,,,,,,,Subnautica: Below Zero,Bug Report
Ending of story bugged?,Fusken,9,"Hi. I am near the ending of the game. I have assembled AL-ANs body, after it was assembled nothing happened, I couldnt scan it or anything. I read that I am supposted to go to the arctic base, but I never get a waypoint to go there or anything. I went there anyway and there was nothing to do. Can anyone shed light on this?\n\nEDIT: either leaving the area, restarting the game or both worked.",https://steamcommunity.com/app/848450/discussions/1/3114781060441255062/,,,,,,,,Subnautica: Below Zero,Bug Report
